Product name,Product price,Urls,Reviews count,Star
Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series),$119.67,https://www.amazon.com/Targeted-Learning-Data-Science-Longitudinal/dp/3319653032/ref=sr_1_1030?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206439&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1030,,
Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data,$150.00,https://www.amazon.com/Graphics-Cookbook-Practical-Recipes-Visualizing/dp/1491978600/ref=sr_1_1031?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206439&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1031,,
Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data,$46.00,https://www.amazon.com/Python-Data-Analysis-Comprehensive-Analytics/dp/B08KGN4CWX/ref=sr_1_1032?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206439&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1032,,
"Applied Data Science in Tourism: Interdisciplinary Approaches, Methodologies, and Applications (Tourism on the Verge)",$55.00,https://www.amazon.com/Python-Data-Analysis-Comprehensive-Analytics/dp/B08KGN4CWX/ref=sr_1_1033?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1033,,
Machine Learning for Financial Engineering (Advances in Computer Science and Engineering: Texts),$44.95,https://www.amazon.com/Big-Data-Social-Science-Statistics/dp/1498751407/ref=sr_1_1034?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1034,,
JavaScript for Data Science (Chapman & Hall/CRC Data Science Series),$46.79,https://www.amazon.com/Data-Governance-Effective-Kaufmann-Intelligence/dp/0124158293/ref=sr_1_1035?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1035,,
Gaussian Processes for Machine Learning (Adaptive Computation and Machine Learning series),$51.99,https://www.amazon.com/Data-Structures-Algorithms-Made-Easy/dp/819324527X/ref=sr_1_1036?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1036,,
System Design Interview – An insider's guide,$0.00,https://www.amazon.com/Data-Analytics-Using-R-Foundations/dp/311056467X/ref=sr_1_1037?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1037,,
Regulatory Aspects of Artificial Intelligence on Blockchain (Advances in Computational Intelligence and Robotics),$14.95,https://www.amazon.com/Our-Data-Ourselves-Personal-Digital-ebook/dp/B0B2LJ9TSM/ref=sr_1_1038?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1038,,
Semantic Modeling for Data: Avoiding Pitfalls and Breaking Dilemmas,$53.97,https://www.amazon.com/Data-Science-Beginners-Comprehensive-Essentials/dp/1802280200/ref=sr_1_1039?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1039,,
Analyzing Qualitative Data (Qualitative Research Kit),$69.99,https://www.amazon.com/Leveraging-Data-Science-Global-Health-ebook/dp/B08F3QBRMX/ref=sr_1_1040?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1040&selectObb=rent,,
Bayesian Logical Data Analysis for the Physical Sciences: A Comparative Approach with Mathematica® Support,$29.99,https://www.amazon.com/Leveraging-Data-Science-Global-Health-ebook/dp/B08F3QBRMX/ref=sr_1_1040?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1040,,
"PYTHON PROGRAMMING FOR BEGINNERS: A CRASH COURSE WITH HANDS-ON PROJECTS TO LEARN PYTHON CODING, GAME PROGRAMMING WITH NO CODING EXPERIENCE IN 7 DAYS TO MASTER MACHINE LEARNING & BIG DATA ANALYSIS",$0.00,https://www.amazon.com/Data-Warehouse-Lifecycle-Toolkit-2nd/dp/0470149779/ref=sr_1_1041?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1041,,
Mechanistic Data Science for STEM Education and Applications,$41.99,https://www.amazon.com/DATA-Set-Collection-Disturb-Dinosaurs/dp/1481482149/ref=sr_1_1042?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1042,,
OCaml Scientific Computing: Functional Programming in Data Science and Artificial Intelligence (Undergraduate Topics in Computer Science),$47.00,https://www.amazon.com/Problems-Data-Analysis-Social-Scientists/dp/B0B289MMY8/ref=sr_1_1043?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1043,,
Quantitative Social Science: An Introduction,$39.99,https://www.amazon.com/Data-Driven-HR-Analytics-Metrics-Performance/dp/074948246X/ref=sr_1_1044?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1044,,
"Data Science In Sql: Analytics, Data Cleaning &wrangling With Relational Databases",$41.99,https://www.amazon.com/Data-Analysis-SPSS-Applied-Statistics/dp/0205019676/ref=sr_1_1045?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1045&selectObb=rent,,
Data Scientist: The Definitive Guide to Becoming a Data Scientist,$26.99,https://www.amazon.com/Data-Analysis-SPSS-Applied-Statistics/dp/0205019676/ref=sr_1_1045?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1045,,
"The Rise of Big Data Policing: Surveillance, Race, and the Future of Law Enforcement",$29.99,https://www.amazon.com/Nice-Story-Now-Show-Data/dp/B09XZMCJZR/ref=sr_1_1046?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1046,,
"The Applied SQL Data Analytics Workshop: Develop your practical skills and prepare to become a professional data analyst, 2nd Edition",$36.54,https://www.amazon.com/Computer-Age-Statistical-Inference-Student/dp/1108823416/ref=sr_1_1047?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1047,,
"Digital Witness: Using Open Source Information for Human Rights Investigation, Documentation, and Accountability",$59.95,https://www.amazon.com/Haskell-Analysis-Cookbook-Nishant-Shukla/dp/1783286334/ref=sr_1_1048?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1048,,
An Introduction to Statistical Methods and Data Analysis,$49.99,https://www.amazon.com/Introduction-Statistics-Analysis-Using-Stata%C2%AE/dp/1506371833/ref=sr_1_1049?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1049&selectObb=rent,,
Data Analysis with Mplus (Methodology in the Social Sciences),$55.00,https://www.amazon.com/Introduction-Statistics-Analysis-Using-Stata%C2%AE/dp/1506371833/ref=sr_1_1049?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1049,,
Qualitative Data Analysis: A Methods Sourcebook,$49.99,https://www.amazon.com/Listening-People-Interviewing-Participant-Observation/dp/022680643X/ref=sr_1_1050?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1050,,
Big Data Mining and Complexity (The SAGE Quantitative Research Kit),$55.00,https://www.amazon.com/Docker-Data-Science-Extensible-Infrastructure-ebook/dp/B0753D1Z3V/ref=sr_1_1051?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1051&selectObb=rent,,
Data Structures and Algorithms with JavaScript: Bringing classic computing approaches to the Web,$5.99,https://www.amazon.com/Docker-Data-Science-Extensible-Infrastructure-ebook/dp/B0753D1Z3V/ref=sr_1_1051?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1051,,
Data Structures and Algorithms with JavaScript: Bringing classic computing approaches to the Web,$35.95,https://www.amazon.com/Data-Science-Java-Practical-Scientists-ebook/dp/B072MKRQBQ/ref=sr_1_1052?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1052,,
Statistical Analysis of Microbiome Data (Frontiers in Probability and the Statistical Sciences),$39.95,https://www.amazon.com/Deep-Learning-Approach-Andrew-Glassner/dp/1718500726/ref=sr_1_1053?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1053,,
A Step-by-Step Guide to Qualitative Data Coding,$30.29,https://www.amazon.com/Data-Preparation-Exploration-Applied-Healthcare/dp/0988752972/ref=sr_1_1054?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1054,,
Introduction to Privacy-Preserving Data Publishing: Concepts and Techniques (Chapman & Hall/CRC Data Mining and Knowledge Discovery Series Book 17),$39.99,https://www.amazon.com/Leadership-Statistics-Data-Science-Excellence-ebook/dp/B08ZSC56JG/ref=sr_1_1055?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1055&selectObb=rent,,
"Data Humour: Funny Data, Big Data, Statistics, and Data Science Quotes, Puns, and Punchlines",$22.80,https://www.amazon.com/Leadership-Statistics-Data-Science-Excellence-ebook/dp/B08ZSC56JG/ref=sr_1_1055?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1055,,
"Digital Manufacturing and Assembly Systems in Industry 4.0 (Science, Technology, and Management)",$39.99,https://www.amazon.com/Bayesian-Optimization-Data-Science-SpringerBriefs/dp/3030244938/ref=sr_1_1056?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206441&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1056,,
Full-Color Illustration Data Structrues & Algorithms Python: Easy and Interesting to Learn Through Full-Color Diagrams (Python Foundation & Design Patterns & Data Structures & Algorithms),$36.49,https://www.amazon.com/Art-Doing-Science-Engineering-Learning/dp/1732265178/ref=sr_1_1057?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1057,,
"An Introduction to Data Analysis: Quantitative, Qualitative and Mixed Methods",$44.99,https://www.amazon.com/Spatial-Web-connect-machines-transform/dp/0578562960/ref=sr_1_1058?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1058,,
Twitter as Data (Elements in Quantitative and Computational Methods for the Social Sciences),$49.50,https://www.amazon.com/Machine-Learning-Data-Science-Industry-ebook/dp/B08YD8T6XT/ref=sr_1_1059?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1059,,
Prepare For Data Science Interview the Right Way: 205+ MCQ to Test Your Knowledge,$84.99,https://www.amazon.com/Developing-High-Frequency-Trading-Systems-high-frequency/dp/1803242817/ref=sr_1_1060?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1060,,
Case Studies in Neural Data Analysis: A Guide for the Practicing Neuroscientist (Computational Neuroscience Series),$0.00,https://www.amazon.com/Persuading-Data-Designing-Delivering-Defending/dp/0262543273/ref=sr_1_1061?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1061,,
Data Quality Assessment,$31.23,https://www.amazon.com/Categorical-Data-Analysis-Alan-Agresti/dp/0470463635/ref=sr_1_1062?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1062&selectObb=rent,,
Machine Learning Engineering with Python: Manage the production life cycle of machine learning models using MLOps with practical examples,$106.66,https://www.amazon.com/Categorical-Data-Analysis-Alan-Agresti/dp/0470463635/ref=sr_1_1062?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1062,,
Data Science for Mathematicians (CRC Press/Chapman and Hall Handbooks in Mathematics Series),$61.89,https://www.amazon.com/Just-Plain-Data-Analysis-Interpreting/dp/1442215089/ref=sr_1_1063?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1063,,
"Hands-On Data Analysis with Pandas: Efficiently perform data collection, wrangling, analysis, and visualization using Python",$79.95,https://www.amazon.com/Data-Science-Job-become-Scientist-ebook/dp/B0849LK972/ref=sr_1_1064?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1064,,
Think Julia: How to Think Like a Computer Scientist,$18.38,https://www.amazon.com/Data-Science-Economics-Finance-Methodologies-ebook/dp/B096ZB3V72/ref=sr_1_1065?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1065&selectObb=rent,,
Text Analytics: An Introduction to the Science and Applications of Unstructured Information Analysis,$37.99,https://www.amazon.com/Data-Science-Economics-Finance-Methodologies-ebook/dp/B096ZB3V72/ref=sr_1_1065?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1065,,
Painting by Numbers: Data-Driven Histories of Nineteenth-Century Art,$42.88,https://www.amazon.com/Art-Deception-Controlling-Element-Security/dp/B08C3849FL/ref=sr_1_1066?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1066,,
Mastering Microsoft Power BI: Expert techniques for effective data analytics and business intelligence,$54.95,https://www.amazon.com/CompTIA-Data-Study-Guide-DA0-001/dp/1119845254/ref=sr_1_1067?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1067,,
Data Wrangling with Python: Creating actionable data from raw sources,$5.82,https://www.amazon.com/Invasion-Insects-DATA-Set-Hopper/dp/1481471163/ref=sr_1_1068?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1068,,
Data Model Scorecard: Applying the Industry Standard on Data Model Quality,$37.99,https://www.amazon.com/Python-Data-Science-Hands-Project-Based-ebook/dp/B084P8TTPY/ref=sr_1_1069?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1069,,
Data Mesh in Action,$29.60,https://www.amazon.com/Good-Data-Sally-Campbell-Galman/dp/1598746324/ref=sr_1_1070?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1070,,
"Build Your Own AI Investor: With Machine Learning and Python, Step by Step (AI Investor Series)",$34.95,https://www.amazon.com/Weapons-Math-Destruction-Increases-Inequality/dp/0553418831/ref=sr_1_1071?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1071,,
"Data Science-Based Full-Lifespan Management of Lithium-Ion Battery: Manufacturing, Operation and Reutilization (Green Energy and Technology)",$0.00,https://www.amazon.com/Bible-Algorithms-Data-Structures-Programming/dp/B08GDKGFB5/ref=sr_1_1072?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1072,,
"Data Science-Based Full-Lifespan Management of Lithium-Ion Battery: Manufacturing, Operation and Reutilization (Green Energy and Technology)",$14.95,https://www.amazon.com/Data-Dating-Love-Technology-Desire/dp/1789384958/ref=sr_1_1074?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1074,,
Urban Computing (Information Systems),$49.99,https://www.amazon.com/Strategic-Analytics-Insights-Harvard-Business/dp/B086R78RTT/ref=sr_1_1075?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1075,,
Commercial Renovation Costs with Rsmeans Data (Means Commercial Renovation Cost Data),$15.21,https://www.amazon.com/Typed-Lambda-Calculi-Applications-International/dp/3642389457/ref=sr_1_1076?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1076,,
Data Analytics: Advanced Guide to Learn the Realms of Data Analytics Effectively,$49.95,https://www.amazon.com/Chrysalis-Thriller-Jeremy-Logan-Book-ebook/dp/B09JBB884H/ref=sr_1_1077?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1077,,
Architecting Modern Data Platforms: A Guide to Enterprise Hadoop at Scale,$19.04,https://www.amazon.com/Hands-Science-Biologists-Using-Python-ebook/dp/B08XJZMTQC/ref=sr_1_1078?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1078,,
"Data Analytics in Football: Positional Data Collection, Modelling and Analysis",$24.99,https://www.amazon.com/Machine-Learning-Everyone-Addison-Wesley-Analytics/dp/0134845625/ref=sr_1_1079?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1079,,
Learning Algorithms: A Programmer's Guide to Writing Better Code,$46.99,https://www.amazon.com/Hands-Unsupervised-Learning-Using-Python/dp/1492035645/ref=sr_1_1080?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206442&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1080,,
Mastering Hadoop 3: Big data processing at scale to unlock unique business insights,$29.95,https://www.amazon.com/Hands-Unsupervised-Learning-Using-Python/dp/1492035645/ref=sr_1_1081?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1081,,
Knowledge Guided Machine Learning: Accelerating Discovery using Scientific Knowledge and Data (Chapman & Hall/CRC Data Mining and Knowledge Discovery Series),$29.53,https://www.amazon.com/Applied-Data-Science-Tourism-Interdisciplinary-ebook/dp/B09RMH9QSF/ref=sr_1_1082?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1082&selectObb=rent,,
"Bayesian Statistics the Fun Way: Understanding Statistics and Probability with Star Wars, LEGO, and Rubber Ducks",$39.99,https://www.amazon.com/Applied-Data-Science-Tourism-Interdisciplinary-ebook/dp/B09RMH9QSF/ref=sr_1_1082?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1082,,
Uncharted: Big Data as a Lens on Human Culture,$9.99,https://www.amazon.com/JavaScript-Data-Science-Chapman-Hall-ebook/dp/B084H2JXSY/ref=sr_1_1084?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1084,,
The Elements of Data Science | Machine Learning Online Course | AWS Training & Certification,$35.27,https://www.amazon.com/Gaussian-Processes-Learning-Adaptive-Computation/dp/026218253X/ref=sr_1_1085?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1085,,
Residential Costs with Rsmeans Data (Means Residential Cost Data),$79.95,https://www.amazon.com/System-Design-Interview-insiders-Second/dp/B08CMF2CQF/ref=sr_1_1086?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1086,,
"Learn Python by Building Data Science Applications: A fun, project-based guide to learning Python 3 while building real-world apps",$9.99,https://www.amazon.com/Regulatory-Artificial-Intelligence-Blockchain-Computational/dp/1799879275/ref=sr_1_1087?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1087,,
Qualitative Data Analysis with ATLAS.ti,$19.95,https://www.amazon.com/Semantic-Modeling-Data-Avoiding-Pitfalls/dp/1492054275/ref=sr_1_1088?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1088,,
Algorithms Illuminated (Part 2): Graph Algorithms and Data Structures,$53.76,https://www.amazon.com/Analyzing-Qualitative-Data-Research-Kit/dp/1473915813/ref=sr_1_1089?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1089,,
Statistical Learning and Data Science (Chapman & Hall/CRC Computer Science & Data Analysis),$23.49,https://www.amazon.com/Bayesian-Logical-Analysis-Physical-Sciences/dp/0521150124/ref=sr_1_1090?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1090,,
Deep Learning Architectures: A Mathematical Approach (Springer Series in the Data Sciences),$29.99,https://www.amazon.com/PYTHON-PROGRAMMING-BEGINNERS-HANDS-EXPERIENCE/dp/B09RNS7K21/ref=sr_1_1091?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1091,,
Top 200 Data Engineer Interview Questions & Answers,$33.00,https://www.amazon.com/Mechanistic-Data-Science-for-STEM-Education-and-Applications/dp/3030878317/ref=sr_1_1092?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1092,,
Big Data Analytics with R: Leverage R Programming to uncover hidden patterns in your Big Data,$0.00,https://www.amazon.com/OCaml-Scientific-Computing-Intelligence-Undergraduate/dp/3030976440/ref=sr_1_1093?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1093,,
Building Construction Costs with Rsmeans Data (Means Building Construction Cost Data),$44.96,https://www.amazon.com/Quantitative-Social-Science-Kosuke-Imai/dp/0691175462/ref=sr_1_1094?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1094&selectObb=rent,,
"Selected climatic data for a global set of standard stations for vegetation science (Tasks for Vegetation Science, 5)",$59.95,https://www.amazon.com/Quantitative-Social-Science-Kosuke-Imai/dp/0691175462/ref=sr_1_1094?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1094,,
Neo4j Graph Data Science Certified: Exam Practice Tests,$22.99,https://www.amazon.com/Data-Science-Sql-Analytics-Relational-ebook/dp/B0B5V3QVKF/ref=sr_1_1095?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1095,,
Confident Data Skills: How to Work with Data and Futureproof Your Career (Confident Series),$27.95,https://www.amazon.com/Data-Scientist-Definitive-Guide-Becoming/dp/193550469X/ref=sr_1_1096?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1096,,
Markets with Memory: The World's First Data Science Book on the Hemp & Cannabis Industry,$40.06,https://www.amazon.com/Rise-Big-Data-Policing-Surveillance/dp/147986997X/ref=sr_1_1097?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1097,,
Being with Data: The Dashboarding of Everyday Life,$59.99,https://www.amazon.com/Applied-SQL-Data-Analytics-Workshop-ebook/dp/B085D91RNK/ref=sr_1_1098?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1098,,
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,$9.59,https://www.amazon.com/Digital-Witness-Using-Open-Source/dp/0198836074/ref=sr_1_1099?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1099,,
Math for Machine Learning: Open Doors to Data Science and Artificial Intelligence,$11.99,https://www.amazon.com/Introduction-Statistical-Methods-Data-Analysis/dp/1305269470/ref=sr_1_1100?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1100&selectObb=rent,,
Race on Campus: Debunking Myths with Data,$0.00,https://www.amazon.com/Introduction-Statistical-Methods-Data-Analysis/dp/1305269470/ref=sr_1_1100?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1100,,
"Statistics (the Easier Way) with R, 3rd Ed: an informal text on statistics and data science",$28.00,https://www.amazon.com/Analysis-Mplus-Methodology-Social-Sciences/dp/1462502458/ref=sr_1_1101?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1101,,
Don't Disturb the Dinosaurs (2) (The DATA Set),$16.89,https://www.amazon.com/Qualitative-Data-Analysis-Methods-Sourcebook/dp/1452257876/ref=sr_1_1102?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1102&selectObb=rent,,
Amazon SageMaker Best Practices: Proven tips and tricks to build successful machine learning solutions on Amazon SageMaker,$23.99,https://www.amazon.com/Qualitative-Data-Analysis-Methods-Sourcebook/dp/1452257876/ref=sr_1_1102?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1102,,
Ethical Reasoning in Big Data: An Exploratory Analysis (Computational Social Sciences),$20.30,https://www.amazon.com/Data-Mining-Complexity-Quantitative-Research-ebook/dp/B09MR1ZQJF/ref=sr_1_1103?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1103,,
The Algorithm Design Manual (Texts in Computer Science),$30.00,https://www.amazon.com/Data-Structures-Algorithms-JavaScript-approaches/dp/1449364934/ref=sr_1_1104?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206445&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1104,,
Presenting Data Effectively: Communicating Your Findings for Maximum Impact,$59.00,https://www.amazon.com/Data-Structures-Algorithms-JavaScript-approaches/dp/1449364934/ref=sr_1_1105?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206447&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1105,,
Notebook for Data Processing: Cryo-EM,$37.80,https://www.amazon.com/Statistical-Analysis-Microbiome-Frontiers-Probability-ebook/dp/B09KKRS7TQ/ref=sr_1_1106?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206447&s=books&sprefix=%2Cstripbooks%2C646&sr=1-1106&selectObb=rent,,
